acid,epoxide,tg
CC(=O)Nc1ccc(CC(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)cc1,CNC(=O)C1CCN(C(=O)C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1,432.2122
COc1ccc(C(=O)N2CCN(C)CC2)cc1NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O,O=C(Nc1cccc(C(=O)O)c1)C(=O)N(CC1CO1)CC1CO1,432.2463
Cn1cc(CCCNC(=O)C(CCC(=O)O)CCC(=O)O)cn1,COc1cc(C)cc(C(=O)Nc2cccc(OCC3CO3)c2)c1OCC1CO1,355.0209
O=C(O)COCC(COCC(=O)O)NC(=O)CCCc1ccc2c(c1)CCCC2,O=C(CNC(=O)c1ncccc1OCC1CO1)Nc1ccc(OCC2CO2)nc1,362.1103
O=C(O)COCc1ccc(CCNC(=O)c2ccc(COCC(=O)O)cc2)cc1,N#CCCCCNC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,383.2570
O=C(O)CCC(CCC(=O)O)C(=O)NCCCCO,Cc1ccccc1OCCNC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,370.8279
CN(Cc1cccc(N(C)C)c1)C(=O)C(=O)N(CCC(=O)O)CCC(=O)O,O=C(O)CCOc1cccc(C=CC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c1,374.8365
CCCCn1ncc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)c1C,O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccccc1NC(=O)N1CCCC1,414.8479
CCN(CC(=O)N1CCCCCC1)CC(=O)N(CCC(=O)O)CCC(=O)O,O=C(Nc1ccc(OCC2CCCCC2)cc1)C(=O)N(CC1CO1)CC1CO1,335.6026
Cc1ccc2c(c1)OCCN2CC(=O)N(CCC(=O)O)CCC(=O)O,c1cc(Nc2cccc(OCC3CO3)c2)cc(OCC2CO2)c1,378.4797
COC(=O)c1cc(N2CCOCC2)ccc1NC(=O)C(CCC(=O)O)CCC(=O)O,O=C(COC(=O)c1ccc(OCC2CO2)cc1OCC1CO1)NCC1CC1,395.4324
O=C(O)CCCC(=O)NCC1(O)CCN(C(=O)CCCC(=O)O)CC1,O=C(Nc1ccccc1N1CCCC1)c1ccc(OCC2CO2)cc1OCC1CO1,418.6887
O=C(O)COCCN(CCOCC(=O)O)C(=O)Nc1ccccc1,CCCOc1ccc(NC(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1OC,379.0263
O=C(O)CCCCC(=O)N(CCC(=O)O)C1CC1,O=C(NCC1CO1)Nc1ccc(NC(=O)c2ccccc2OCC2CO2)cc1,414.9131
CC(C)Oc1ccccc1NC(=O)C(CCC(=O)O)CCC(=O)O,Cc1ccc(C)c(NC(=O)C(C)OC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c1,377.9145
Cc1ccc(NC(=O)NC(COCC(=O)O)COCC(=O)O)nc1,O=C(CCCC1CO1)NCc1ccnc(NC(=O)CCCC2CO2)c1,365.9951
CC1(O)CCN(C(=O)C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,Cc1ccc(C(=O)Nc2ccc3ccccc3c2)c(OCC2CO2)c1OCC1CO1,452.8040
CCCC(=O)N1CCC(CNCC(=O)N(CCC(=O)O)CCC(=O)O)CC1,COc1ccc(CN(C)C(=O)CNC(=O)c2cccc(OCC3CO3)c2)cc1OCC1CO1,349.2221
O=C(O)COCc1ccc(NC(=O)Nc2ccccc2N2CCCC2)cc1COCC(=O)O,O=C(Nc1cccc2ncnc(OCC3CO3)c12)c1ccccc1OCC1CO1,405.6453
Cc1ccc(C(=O)O)cc1N1C(=O)c2ccc(C(=O)O)cc2C1=O,Cc1ccc(OCC2CO2)c(C(=O)N(Cc2ccc(OCC3CO3)cc2)Cc2ccco2)c1,424.4797
Cc1ccc(C(O)CN(CCC(=O)O)CC(=O)O)cc1,CCOc1cc(CNC2CCN(C(=O)c3ccccc3OCC3CO3)CC2)ccc1OCC1CO1,336.3031
Cc1cc(C(=O)N(CCC(=O)O)CC(=O)O)ccc1N1CCOCC1,CCCNC(=O)NC(=O)CN(CC1CO1)CC1CO1,364.6828
COc1ccc(CNC(CCC(=O)O)C(=O)O)cc1C,CN(C)C(=O)c1cccc(CN(CC2CO2)CC2CO2)c1,336.8802
CC(C)(C)OC(=O)CCN(CCC(=O)O)CCC(=O)O,Cc1ccc(OCCCNC(=O)c2c(OCC3CO3)cccc2OCC2CO2)cc1,330.6527
CCc1ccccc1CC(=O)NCCNCC(=O)N(CCC(=O)O)CCC(=O)O,CCOc1ccc(Oc2ccc(NC(=O)NC(COCC3CO3)COCC3CO3)cc2)cc1,371.1560
CN(Cc1ccccc1CNC(=O)C(N)=O)C(=O)C(CCC(=O)O)CCC(=O)O,O=C(Cn1nnc2ccccc2c1=O)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,352.1635
CCCCOc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)c(O)c1,Cc1cc(OCC2CO2)ccc1CC(=O)Nc1cc(C)c(OCC2CO2)c(C)c1C,410.9212
O=C(O)CCN(CCC(=O)O)C(=O)COC(=O)c1ccc(N2CCCCCC2)nc1,CNC(=O)CCN(C)C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,384.2050
CCc1ccccc1CNC(=O)N(CCOCCOCC(=O)O)CCOCC(=O)O,O=C(Nc1ccc(OCc2ccncc2)cc1)c1c(OCC2CO2)cccc1OCC1CO1,355.2303
COCCc1ccccc1NC(=O)Nc1ccc(COCC(=O)O)c(COCC(=O)O)c1,O=C(NCCN1CCCCC1)c1cc(OCC2CO2)cc(OCC2CO2)n1,397.2060
O=C(O)CCOCCCCOCCC(=O)O,COc1cccc(NC(=O)c2cc(OC)c(OCC3CO3)c(OC)c2)c1OCC1CO1,340.0585
Cc1cccc(C(CC(=O)O)NC(=O)CCC(=O)O)c1,CCOc1ccc(N(CC)C(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1,378.7127
O=C(O)COCc1ccc(NC(=O)Nc2cccc(C3CCC3)c2)cc1COCC(=O)O,Cc1ccc(C#N)cc1NC(=O)c1ccc2ccc(OCC3CO3)cc2c1OCC1CO1,422.6755
O=C(CC(=O)Nc1ccc(C(=O)O)cc1)Nc1ccc(C(=O)O)cc1,CCc1ccccc1CC(=O)OCC(=O)N(CC1CO1)CC1CO1,411.3307
O=C(O)CCOCOCCC(=O)O,COc1cccc(Oc2ccc(CNC(=O)c3c(OCC4CO4)cccc3OCC3CO3)cn2)c1,339.1013
CC(CN(C)C(=O)Nc1ccc(CCC(=O)O)cc1)C(=O)O,COc1cc(CC(=O)Nc2cc(C#N)ccc2OCC2CO2)cc(OC)c1OCC1CO1,409.0554
COCc1cccc(CNCCCNC(=O)C(CCC(=O)O)CCC(=O)O)c1,O=C(CNc1ccc(C(=O)N2CCCC2)cc1)N(CC1CO1)CC1CO1,379.2786
COCCOc1cccc(CNC(CC(=O)O)C(=O)O)c1,O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccccc1Nc1ccccc1,379.4940
CN(C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1)C1CCNCC1,CC(C)C(=O)Nc1ccc(COCC2CO2)c(COCC2CO2)c1,428.6220
O=C(O)CCN(CCC(=O)O)C(=O)C(=O)N1CCC(CCCO)CC1,CNC(=O)c1ccc(NC(=O)c2ccc(C)c(OCC3CO3)c2OCC2CO2)c(C)c1,409.2632
N#CCc1ccc(OCc2ccccc2NC(=O)N(CCC(=O)O)CCC(=O)O)cc1,NC(=O)COc1ccc(C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,368.8829
CCN(C)C(=O)N(CCC(=O)O)CCC(=O)O,Cc1ccc(NC(=O)CCc2ccc(OCC3CO3)nc2)c(OCC2CO2)c1,350.6888
NC(=O)COc1ccc(CN(CCC(=O)O)CCC(=O)O)cc1,O=C(NCc1ccccc1COCC1CO1)c1ccc(COCC2CO2)cc1,340.0218
CCCOc1ccc(C(=O)Nc2cc(COCC(=O)O)cc(COCC(=O)O)c2)c(OCCC)c1,CC(C)CCCOC(=O)c1cccc(OCC2CO2)c1OCC1CO1,322.0385
CCCCCN(CC(N)=O)C(=O)C(CCC(=O)O)CCC(=O)O,COc1ccc(N(CCC(C)C)C(=O)c2cccc(OCC3CO3)c2OCC2CO2)cc1,357.7408
Cc1ccc(CNC(=O)N(CCC(=O)O)CCC(=O)O)c(N2CCOCC2)c1,Cc1cc(NC(=O)CCCCc2cccc(OCC3CO3)c2)cnc1OCC1CO1,371.1177
CCOc1ccc(C#N)cc1NC(=O)N(CCC(=O)O)CCC(=O)O,N#Cc1ccc(OCC2CO2)c(NC(=O)c2cc3ccccc3cc2OCC2CO2)c1,399.4667
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)Nc2cnn(CCO)c2)cc1,Cc1cc(C(=O)C=Cc2ccc(C(=O)O)c(OCC3CO3)c2)ccc1OCC1CO1,401.3410
Cc1cc(NC(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)c(C)c(C)c1O,CCCN(Cc1ccccc1OCC1CO1)C(=O)CCc1ccc(OCC2CO2)cc1,415.6117
COc1ccc(C=NNc2cccc(C(=O)O)c2)c(OCC(=O)O)c1,COCCOc1ccc(CNC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,360.2468
N#Cc1cccc(CNC(=O)Cn2c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c2=O)c1,Cc1cc(NC(=O)c2ccccc2OCC2CO2)nc(OCC2CO2)c1,436.9549
O=C(O)C1CCC(C(=O)O)CC1,COc1cc(C)ccc1C(=O)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,350.7373
CC(C)N1CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC1,COc1cc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)ccc1OC(C)C,369.2500
CC(=O)c1cccc(NC(=O)CNC(COCC(=O)O)COCC(=O)O)c1,Cc1cc(CNC2CCN(C(=O)c3ccccc3OCC3CO3)CC2)cc(C)c1OCC1CO1,351.0412
COc1cc(CC(=O)N(CCC(=O)O)CCC(=O)O)cc(OC)c1O,Cc1ccc(CC(=O)N2CCC(C(=O)c3ccc(OCC4CO4)cc3)CC2)cc1OCC1CO1,378.3903
O=C(O)COCC1CCN(C(=O)c2ccc(C(=O)N3CCC(COCC(=O)O)CC3)cc2)CC1,Cn1c(=O)n(CCC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c2ccccc21,416.8709
CCC(C)(C)CNC(=O)C(CCC(=O)O)CCC(=O)O,COc1ccc(C2(C(=O)NCCc3ccc(OCC4CO4)c(OCC4CO4)c3)CCC2)cc1,339.0666
O=C(O)COCCCN(CCOCC(=O)O)C(c1ccccc1)c1ccccc1,Cc1nc(OCC2CO2)cc(N2CCN(c3ccc(OCC4CO4)cc3)CC2)n1,333.3513
Cc1ccc(NC(=O)C2CC2)cc1NC(=O)N(CCCOCC(=O)O)CCOCC(=O)O,CC(C)Oc1ccc(CNC(=O)c2cc(OCC3CO3)cc(OCC3CO3)n2)cc1,370.1960
O=C(O)CCC(CCC(=O)O)C(=O)NC1CCN(CC(=O)NC2CC2)CC1,Cc1c(COc2ccccc2)cccc1NC(=O)c1cccc(OCC2CO2)c1OCC1CO1,398.6573
O=C(O)CCC(CCC(=O)O)C(=O)N1CCN(C(=O)c2ccco2)CC1,CC(C)c1cccc(OCC(=O)Nc2ccc(COCC3CO3)c(COCC3CO3)c2)c1,398.9508
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)CN2CCc3ccccc32)cc1,CCC(NC(=O)c1cccc(OCC2CO2)c1OCC1CO1)c1ccc(C)cc1,382.2993
CC1CCC(NC(=O)CCCC(=O)O)(C(=O)O)CC1,C=CCOc1cccc(NC(=O)c2cccc(OCC3CO3)c2OCC2CO2)c1,357.5574
CCc1ccnc(CNC(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)c1,CC(C)(C)c1ccc(NC(=O)C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,426.3325
Cc1ccc(NCC(=O)N(CCC(=O)O)CCC(=O)O)c(C)c1,Cc1cccc(C(=O)NC(C)C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,366.9256
CCCC(=O)NCC1CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC1,O=C(NCc1cccc(COCC2CO2)c1)NCC1CCN(CCOCC2CO2)CC1,325.4933
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)CN2CCc3ccccc32)cc1,CC(C)(CO)CCCNC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,373.9688
CC(C)N(CCC(=O)O)C(=O)c1cccc(C(=O)N(CCC(=O)O)C(C)C)c1,Cc1ccc(CNC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c2ccccc12,388.5707
O=C(O)CCCNC(=O)Nc1ccc(C(=O)O)nn1,O=C(CCc1ccc(OCC2CO2)cc1)N1CCN(C(=O)c2ccc(OCC3CO3)nc2)CC1,418.3437
O=C(O)CCN(CCC(=O)O)C(=O)C1CCC(NC(=O)CC2CCCC2)CC1,Cn1ccc2c(NC(=O)c3c(OCC4CO4)cccc3OCC3CO3)cccc2c1=O,411.3721
O=C(O)CCC=CCCC(=O)O,O=C(CNC(=O)CC1CCCCC1)NCc1ccc(OCC2CO2)cc1OCC1CO1,368.0404
CN(C)Cc1ccc(CNC(=O)C(CCC(=O)O)CCC(=O)O)cc1,O=C(NC1CCN(Cc2ccccn2)CC1)N(CC1CO1)CC1CO1,372.3274
O=C(O)CCCOCC(=O)N1CCN(CCOCCC(=O)O)CC1,O=C(CCN1CCCCC1)Nc1ccc(NC(=O)C(CC2CO2)CC2CO2)cc1,355.2393
CCc1ccc(CN(C)Cn2c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c2=O)cc1,O=C(COC(=O)c1cccc(OCC2CO2)c1OCC1CO1)NCC(=O)N1CCCC1,383.1440
O=C(O)c1cc(NC(=O)N2CCOCC2)cc(C(=O)O)c1,Cc1cc(NC(=O)C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)ccc1C(=O)O,389.5320
CC(C)(C(=O)N(CCC(=O)O)CCC(=O)O)c1ccccc1,O=C(COC(=O)c1ccc(OCC2CO2)cc1OCC1CO1)NC1CCCCCC1,364.9586
O=C(O)CCOc1cccc(NC(=O)C(O)CC(=O)O)c1,O=C(CCc1cccc(OCC2CO2)c1)NCc1c(OCC2CO2)ccc2c1CCCC2,362.3598
Cc1ccc(CN(C(=O)C(CCC(=O)O)CCC(=O)O)C2CC2)cc1C,O=C(c1ccc2c(c1)OCO2)N(CC1CO1)CC1CO1,362.1319
O=C(O)CCN(CCC(=O)O)C(=O)CN(Cc1ccccc1)CC1(O)CCCC1,COCCOc1cccc(NC(=O)c2c(OCC3CO3)cccc2OCC2CO2)c1,375.8454
O=C(O)c1cc(C(=O)O)cc(N2CCCCC2)c1,Cc1ccc2cc(C(=O)Nc3ccc(COCC4CO4)c(COCC4CO4)c3)ccc2n1,446.5855
O=C(O)c1cn(CCc2ccccc2)cc(C(=O)NC2CC(C(=O)O)C2)c1=O,COCCOC(=O)c1cc(OCC2CO2)c2ccccc2c1OCC1CO1,354.7132
Cn1cncc1CCNC(=O)C(CCC(=O)O)CCC(=O)O,Cc1cc(NC(=O)c2cccnc2OCC2CO2)ccc1OCC1CO1,372.7607
O=C(O)COCCN(CCOCC(=O)O)CCOC(=O)c1ccccc1O,CCCN(CCOCC1CO1)C(=O)c1ccc(COCC2CO2)cc1OC,298.8255
Cn1c(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)cccc1=O,CC(C)CCOc1ccc(CN(CCOCC2CO2)CCOCC2CO2)cc1,352.9699
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)Cc2ccco2)cc1,Cc1c(NC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)cccc1C(=O)O,373.3366
Cc1oc(CNC(=O)NCCC(C)(C)C(=O)O)cc1C(=O)O,CCNC(=O)CN1CCN(C(=O)c2ccc(OCC3CO3)cc2OCC2CO2)CC1,380.4325
COCc1cccc(NC(=O)NC(COCC(=O)O)COCC(=O)O)c1,COc1cc(CN(C)CC(=O)Nc2ccc(OCC3CO3)cc2)ccc1OCC1CO1,361.8858
CC1CCC(N(C)C(=O)C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,O=C(NCC1CO1)c1ccnc(C(=O)NCC2CO2)c1,395.4656
Cc1ccccc1OCCN(C)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,Cc1ccc(NC(=O)c2ccc3oc(OCC4CO4)nc3c2)cc1OCC1CO1,412.4502
Cc1cc(C(=O)N(CCC(=O)O)CCC(=O)O)oc1C,CCOC(=O)c1ccc(CNC(=O)c2ccc(C)c(OCC3CO3)c2OCC2CO2)cc1,398.0645
Cn1cc(C(=O)NCCCNCC(=O)N(CCC(=O)O)CCC(=O)O)cn1,Cc1nonc1C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,409.4093
COCc1cccc(OCC(=O)N(CCC(=O)O)CCC(=O)O)c1,Cc1ccc(NC(=O)C(=O)NCc2cccc(OCC3CO3)c2)c(OCC2CO2)n1,383.2586
Cc1ccc(CN(CCOCC(=O)O)C(=O)NCc2cccc(COCC(=O)O)c2)cc1,COc1ccc(C=CC(=O)c2ccc(C(=O)O)cc2OCC2CO2)cc1OCC1CO1,361.9014
O=C(O)CCN(CCC(=O)O)C(=O)Cc1noc2ccccc12,O=C(NCC1CO1)Nc1ccccc1C(=O)NCC1CO1,386.5122
CC(=O)Nc1ccc(C(=O)O)c(C(=O)O)c1,O=C(NCCc1cccc(OCC2CO2)c1)NCc1cccnc1OCC1CO1,392.2008
Cc1cc(CNCCNC(=O)C(CCC(=O)O)CCC(=O)O)no1,CNC(=O)c1cccc(CNC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c1,398.4826
CCN(CC)C(=O)c1ccc(C(=O)Nc2cc(COCC(=O)O)cc(COCC(=O)O)c2)cc1,COc1ccc2c(c1)CCCCN2CC(=O)N(CC1CO1)CC1CO1,386.1216
CC(C)C(=O)N1CCC(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,COc1cccc(CNc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c1,386.8582
COc1cc(C=C(C#N)C(=O)c2cc(C)n(CCC(=O)O)c2C)ccc1OCCC(=O)O,O=C(NCCc1cccc(OCC2CO2)c1)C(=O)NCc1ccc(OCC2CO2)cc1,360.1387
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)c2cccc(N3CCCC3=O)c2)cc1,CC(=O)Nc1ccccc1CNC(=O)C(CC1CO1)CC1CO1,438.7360
CC(CC(=O)O)N1CCN(C(=O)c2cccc(C(=O)O)c2)CC1,Cc1ccc(C(=O)N2CCCN(C(=O)CCc3ccccc3)CC2)c(OCC2CO2)c1OCC1CO1,375.1792
O=C(O)CCOc1cccc(NC(=O)N(CCC(=O)O)Cc2ccccc2)c1,NC(=O)c1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)o1,435.4622
Cc1cc(NC(=O)N(CCCOCC(=O)O)CCOCC(=O)O)c2ccccc2c1,COc1cccc(Oc2ccc(NC(=O)C=Cc3ccc(OCC4CO4)c(OCC4CO4)c3)cc2)c1,372.5457
O=C(O)CCN(CCC(=O)O)C(=O)Cn1nc(C2CC2)ccc1=O,Cc1ccc(NC(=O)c2c(C)ccnc2OCC2CO2)c(OCC2CO2)c1,408.0629
CN(CCCCCCC(=O)O)CCCCCCC(=O)O,O=C(Cc1ccc(OCC2CO2)cc1)NCC(=O)N1CC=C(c2ccc(OCC3CO3)cc2)CC1,307.5023
Cc1ccc(C(N)=O)cc1NC(=O)N(CCC(=O)O)CCC(=O)O,COC(=O)c1cccc(CNC(=O)C(CC2CO2)CC2CO2)c1,400.5859
O=C(O)CCN(CCC(=O)O)C(=O)CN(C1CC1)C1CC1,CC(=O)NCc1ccc(NC(=O)c2c(OCC3CO3)cccc2OCC2CO2)cc1,377.9177
CC(C)(C)OC(=O)CCC(=O)N(CCC(=O)O)CCC(=O)O,Cc1cccc(C(=O)N2CCN(Cc3ccc(OCC4CO4)cc3)CC2)c1OCC1CO1,335.6989
CCC(C(=O)O)N(C)CC(=O)Nc1cccc(C(=O)O)c1,COc1cccc(OCCC(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,361.5575
O=C(O)CCC(Cc1ccccc1)NC(=O)c1ccc(C(=O)O)cc1,COc1cc(C=CC(=O)c2cc(C(=O)O)ccc2OCC2CO2)cc(OCC2CO2)c1,422.6477
Cc1cc(C(=O)N2CCCC2)ccc1NC(=O)N(CCCOCC(=O)O)CCOCC(=O)O,O=C(Nc1ccc2c(c1)CCCCC2)c1c(OCC2CO2)cccc1OCC1CO1,386.1672
O=C(O)COCC(COCC(=O)O)NC(=O)NCCCc1ccccc1,O=C(NCC1CCN(C2CC2)CC1)c1c(OCC2CO2)cccc1OCC1CO1,344.6102
O=C(O)c1cc(N2CC(C(=O)O)C2)ncn1,O=C(O)CCCCOC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,389.4043
CCCOc1ccccc1C(=O)NCCCN(CCOCC(=O)O)CCOCC(=O)O,Cc1ccccc1CC(=O)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,321.1582
CC(C)(C)c1ccc(CC(=O)Nc2cc(COCC(=O)O)cc(COCC(=O)O)c2)cc1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)C(=O)Nc1cccc(Cn2cccn2)c1,416.9465
CC(C)(C)c1cccc(OCCCN2CCC(C(=O)O)(C(=O)O)CC2)c1,CCOC(=O)c1cc(NC(=O)CNC(=O)c2ncccc2OCC2CO2)ccc1OCC1CO1,357.3557
O=C(O)CCN(CCC(=O)O)C(=O)Cc1noc2ccccc12,CC(C)(C)CC(=O)NCC(=O)NCc1ccc(OCC2CO2)c(OCC2CO2)c1,362.1159
CC(C)Oc1cc(C(N)=O)ccc1NCC(=O)N(CCC(=O)O)CCC(=O)O,CCc1ccc(OCC2CO2)c(C(=O)NCc2cc(C)nc(OCC3CO3)c2)c1,408.8301
Cc1cc(C(=O)NC(C)C)ccc1NC(=O)NC(COCC(=O)O)COCC(=O)O,COC(=O)CCc1cccc(NC(=O)C(CC2CO2)CC2CO2)c1,403.7752
CCc1cccc(CNC(CC(=O)O)C(=O)O)c1,c1ccc(OCCOCC2CO2)c(OCCOCCOCC2CO2)c1,280.7312
Cc1cccc(C(C)(C)CNC(=O)C(CCC(=O)O)CCC(=O)O)c1,COc1ccc(NC(=O)COC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1,359.3555
CC(C)c1cccc(CCC(=O)O)c1NC(=O)NCc1ccccc1OCCC(=O)O,COc1ccc(CN(CCCCOCC2CO2)CCOCC2CO2)c(OC)c1,310.7739
COc1ccc(C=NNc2cccc(C(=O)O)c2C)c2cc(C(=O)O)oc12,CCOc1ccc(NC(=O)CCN(CCOCC2CO2)CCOCC2CO2)cc1,364.4320
O=C(O)CCC1CCN(Cc2ccc(C(=O)O)cc2)CC1,CN(Cc1cccc(OCC2CO2)c1)C(=O)CNC(=O)c1cccc(OCC2CO2)c1,374.6649
O=C(O)CCN(CCC(=O)O)C(=O)NCc1cccc(COCc2ccco2)c1,O=C(O)Nc1ccccc1C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,391.5148
Cc1cccc(C(C)C)c1NC(=O)CN(CCCOCC(=O)O)CCOCC(=O)O,CCc1ccc(OCC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c(C(C)(C)C)c1,348.3472
COc1cc(C(=O)Nc2ccccc2C(=O)NCCC(=O)O)cc(CCC(=O)O)c1OC,Cc1ccc(CC2CCN(C(=O)c3ccc(C)c(OCC4CO4)c3OCC3CO3)CC2)cc1,423.0630
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)Nc2ccn(Cc3ccncc3)n2)cc1,O=C(Nc1ccccc1)C(=O)NC(COCC1CO1)COCC1CO1,374.9351
Cn1cncc1CNC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(NCCC1=CCCCC1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,386.6928
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)C(=O)N(C2CCCC2)C2CC2)cc1,CCc1cccc(CN2CCc3ccc(OCC4CO4)cc3CC2)c1OCC1CO1,373.1846
CC(C)N(CCC(=O)O)C(=O)Nc1cccc(OCCC(=O)O)c1,Cc1cccc(C2(C(=O)NCc3ccc(OCC4CO4)cc3OCC3CO3)CCC2)c1,375.2646
CC1CCC(=CC(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,COC(=O)c1ccc(OC(=O)C(CC2CO2)CC2CO2)cc1,383.6391
NC(=O)NC(=O)CN1CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC1,O=C(O)c1cncc(C(=O)OCC(=O)N(CC2CO2)CC2CO2)c1,403.6475
CN(C)Cc1cccc(C(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)c1,COc1ccc(NCc2cc(CC3CO3)c(OCC3CO3)c(OC)c2)cc1,358.0111
O=C(O)Cc1ccccc1NC(=O)C1CCC(C(=O)O)CC1,Cc1ccc(C(=O)NCc2ccc(OCC3CO3)nn2)c(OCC2CO2)c1,429.0040
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)NCCN2CCNC(=O)C2)cc1,CC(C)(C)c1ccc(NC(=O)N(CCOCC2CO2)CCOCC2CO2)cc1,385.5899
Cc1cccc(C(CC(=O)O)NC(=O)CCC(=O)O)c1,CCCOCc1ccccc1CNC(=O)COC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,364.3220
COCCOc1ccc(CNC(=O)CN(CCCOCC(=O)O)CCOCC(=O)O)cc1,CCOC1CCN(C(=O)c2cccc(OCC3CO3)c2OCC2CO2)CC1,330.8914
NC(=O)C1(NC(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,COC(=O)CN(CCc1ccccc1)C(=O)C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1,373.4642
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)c2ccc(COc3ccccc3)cc2)cc1,COc1ccc(CNC(=O)C(=O)c2ccc(OCC3CO3)cc2)c(OCC2CO2)c1,397.9455
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1ccccc1CN1CCOCC1,COc1cc(CN(C)C(=O)CNC(=O)c2cccc(OCC3CO3)c2)ccc1OCC1CO1,337.0834
O=C(O)CCN(CCC(=O)O)C(=O)COC(=O)c1ccc(O)cc1,Cc1cccc(OCC2CO2)c1C(=O)Nc1ncccc1OCC1CO1,383.4393
O=C(O)CCN(CCC(=O)O)C(=O)CNCCNC(=O)COCC1CCCC1,CCCNC(=O)c1cccc(NCC(=O)N(CC2CO2)CC2CO2)c1,338.6083
